No	Group	SubjectID	ItemID	ResponseText	ItemNo	ItemText
3286	Native	R0007	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3287	Native	R0008	t004	ползут к морю	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3288	Native	R0009	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3289	Native	R0010	t004	ползают	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3292	Native	R0001	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3293	Native	R0002	t005	плавать на корабле	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3294	Native	R0003	t005	плыть	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3295	Native	R0004	t005	плыть	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3296	Native	R0005	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3297	Native	R0006	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3298	Native	R0007	t005	путешествовать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3299	Native	R0008	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3300	Native	R0009	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3301	Native	R0010	t005	плавать	5	Q: Что вы хотите делать, когда выйдете на пенсию? A: Я хочу ___________ по просторам океана.
3304	Native	R0001	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3305	Native	R0002	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3306	Native	R0003	t006	едут	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3307	Native	R0004	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3308	Native	R0005	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3309	Native	R0006	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3310	Native	R0007	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3311	Native	R0008	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3312	Native	R0009	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3313	Native	R0010	t006	едет	6	Q: Что водитель сейчас делает? A: Сейчас он _____________ на дачу.
3316	Native	R0001	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3317	Native	R0002	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3318	Native	R0003	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3319	Native	R0004	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3320	Native	R0005	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3321	Native	R0006	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3322	Native	R0007	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3323	Native	R0008	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3324	Native	R0009	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3325	Native	R0010	t007	плыву	7	Q: Что вы сейчас делаете? A: Сейчас я __________ на юг.
3328	Native	R0001	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3329	Native	R0002	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3330	Native	R0003	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3331	Native	R0004	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3332	Native	R0005	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3333	Native	R0006	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3334	Native	R0007	t008	ползёт	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
3335	Native	R0008	t008	ползёт к цветку	8	Q: Что гусеница сейчас делает? A: Сейчас она ____________.
