No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	ResponsePath	ResponseManner	ResponseDirection	ResponseAspect	PathY	MannerY	DirectionY	AspectY
3436	Native	R0001	NA	45.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3437	Native	R0002	NA	50.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3438	Native	R0003	NA	34.0	M	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3439	Native	R0004	NA	30.0	M	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3440	Native	R0005	NA	49.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3441	Native	R0006	NA	38.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3442	Native	R0007	NA	34.0	M	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3443	Native	R0008	NA	29.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3444	Native	R0009	NA	49.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3445	Native	R0010	NA	26.0	F	NA	NA	t017	плывут	DirectionItem	-	swim	uni	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	1	1
3448	Native	R0001	NA	45.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегут	MotionVerb	-	run	uni	impf	1	1	0	1
3449	Native	R0002	NA	50.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3450	Native	R0003	NA	34.0	M	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3451	Native	R0004	NA	30.0	M	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	резвятся	Invalid	x	x	x	x	0	0	0	0
3452	Native	R0005	NA	49.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3453	Native	R0006	NA	38.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	убегают	MotionVerb	u	run	-	impf	0	1	0	1
3454	Native	R0007	NA	34.0	M	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	разбегаются	MotionVerb	raz	run	-	impf	0	1	0	1
3455	Native	R0008	NA	29.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3456	Native	R0009	NA	49.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3457	Native	R0010	NA	26.0	F	NA	NA	t018	бегают	DirectionItem	-	run	multi	impf	бегают	MotionVerb	-	run	multi	impf	1	1	1	1
3460	Native	R0001	NA	45.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3461	Native	R0002	NA	50.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3462	Native	R0003	NA	34.0	M	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3463	Native	R0004	NA	30.0	M	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3464	Native	R0005	NA	49.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3465	Native	R0006	NA	38.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3466	Native	R0007	NA	34.0	M	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3467	Native	R0008	NA	29.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3468	Native	R0009	NA	49.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3469	Native	R0010	NA	26.0	F	NA	NA	t019	летит	DirectionItem	-	fly	uni	impf	летит	MotionVerb	-	fly	uni	impf	1	1	1	1
3472	Native	R0001	NA	45.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3473	Native	R0002	NA	50.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3474	Native	R0003	NA	34.0	M	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3475	Native	R0004	NA	30.0	M	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3476	Native	R0005	NA	49.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3477	Native	R0006	NA	38.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3478	Native	R0007	NA	34.0	M	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3479	Native	R0008	NA	29.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3480	Native	R0009	NA	49.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3481	Native	R0010	NA	26.0	F	NA	NA	t020	плавают	DirectionItem	-	swim	multi	impf	плавают	MotionVerb	-	swim	multi	impf	1	1	1	1
3484	Native	R0001	NA	45.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	лезет	OtherVerb	x	x	x	impf	0	0	0	1
3485	Native	R0002	NA	50.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	идёт	MotionVerb	-	walk	uni	impf	1	0	0	1
3486	Native	R0003	NA	34.0	M	NA	NA	t021	поднимается	filler	-	-	-	impf	взбирается	OtherVerb	x	x	x	impf	0	0	0	1
3487	Native	R0004	NA	30.0	M	NA	NA	t021	поднимается	filler	-	-	-	impf	идёт	MotionVerb	-	walk	uni	impf	1	0	0	1
3488	Native	R0005	NA	49.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	идёт	MotionVerb	-	walk	uni	impf	1	0	0	1
3489	Native	R0006	NA	38.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	поднимается	OtherVerb	x	x	x	impf	0	0	0	1
3490	Native	R0007	NA	34.0	M	NA	NA	t021	поднимается	filler	-	-	-	impf	поднимается	OtherVerb	x	x	x	impf	0	0	0	1
3491	Native	R0008	NA	29.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	идёт	MotionVerb	-	walk	uni	impf	1	0	0	1
3492	Native	R0009	NA	49.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	идёт	MotionVerb	-	walk	uni	impf	1	0	0	1
3493	Native	R0010	NA	26.0	F	NA	NA	t021	поднимается	filler	-	-	-	impf	поднимается	OtherVerb	x	x	x	impf	0	0	0	1
3496	Native	R0001	NA	45.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3497	Native	R0002	NA	50.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3498	Native	R0003	NA	34.0	M	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3499	Native	R0004	NA	30.0	M	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3500	Native	R0005	NA	49.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3501	Native	R0006	NA	38.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3502	Native	R0007	NA	34.0	M	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3503	Native	R0008	NA	29.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3504	Native	R0009	NA	49.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3505	Native	R0010	NA	26.0	F	NA	NA	t022	плавают	filler	-	swim	multi	impf	плывут	MotionVerb	-	swim	uni	impf	1	1	0	1
3508	Native	R0001	NA	45.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летят	MotionVerb	-	fly	uni	impf	1	1	0	1
3509	Native	R0002	NA	50.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3510	Native	R0003	NA	34.0	M	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3511	Native	R0004	NA	30.0	M	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летят	MotionVerb	-	fly	uni	impf	1	1	0	1
3512	Native	R0005	NA	49.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3513	Native	R0006	NA	38.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3514	Native	R0007	NA	34.0	M	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летят	MotionVerb	-	fly	uni	impf	1	1	0	1
3515	Native	R0008	NA	29.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3516	Native	R0009	NA	49.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3517	Native	R0010	NA	26.0	F	NA	NA	t023	летают	DirectionItem	-	fly	multi	impf	летают	MotionVerb	-	fly	multi	impf	1	1	1	1
3520	Native	R0001	NA	45.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3521	Native	R0002	NA	50.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3522	Native	R0003	NA	34.0	M	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3523	Native	R0004	NA	30.0	M	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3524	Native	R0005	NA	49.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3525	Native	R0006	NA	38.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3526	Native	R0007	NA	34.0	M	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3527	Native	R0008	NA	29.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3528	Native	R0009	NA	49.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3529	Native	R0010	NA	26.0	F	NA	NA	t024	бегут	DirectionItem	-	run	uni	impf	бегут	MotionVerb	-	run	uni	impf	1	1	1	1
3532	Native	R0001	NA	45.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3533	Native	R0002	NA	50.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3534	Native	R0003	NA	34.0	M	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3535	Native	R0004	NA	30.0	M	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3536	Native	R0005	NA	49.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3537	Native	R0006	NA	38.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3538	Native	R0007	NA	34.0	M	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3539	Native	R0008	NA	29.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3540	Native	R0009	NA	49.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3541	Native	R0010	NA	26.0	F	NA	NA	t025	ушёл	PathItem	u	walk	-	pf	ушёл	MotionVerb	u	walk	-	pf	1	1	1	1
3544	Native	R0001	NA	45.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3545	Native	R0002	NA	50.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3546	Native	R0003	NA	34.0	M	NA	NA	t026	влететь	PathItem	v	fly	-	pf	залететь	MotionVerb	za	fly	-	pf	0	1	1	1
3547	Native	R0004	NA	30.0	M	NA	NA	t026	влететь	PathItem	v	fly	-	pf	залететь	MotionVerb	za	fly	-	pf	0	1	1	1
3548	Native	R0005	NA	49.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3549	Native	R0006	NA	38.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3550	Native	R0007	NA	34.0	M	NA	NA	t026	влететь	PathItem	v	fly	-	pf	залететь	MotionVerb	za	fly	-	pf	0	1	1	1
3551	Native	R0008	NA	29.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	залететь	MotionVerb	za	fly	-	pf	0	1	1	1
3552	Native	R0009	NA	49.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3553	Native	R0010	NA	26.0	F	NA	NA	t026	влететь	PathItem	v	fly	-	pf	влететь	MotionVerb	v	fly	-	pf	1	1	1	1
3556	Native	R0001	NA	45.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	-	Empty	x	x	x	x	0	0	0	0
3557	Native	R0002	NA	50.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	приплыли	MotionVerb	pri	swim	-	pf	1	1	1	1
3558	Native	R0003	NA	34.0	M	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	причалили	OtherVerb	x	x	x	pf	0	0	0	1
3559	Native	R0004	NA	30.0	M	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	приплыли	MotionVerb	pri	swim	-	pf	1	1	1	1
3560	Native	R0005	NA	49.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	подплыли	MotionVerb	pod	swim	-	pf	0	1	1	1
3561	Native	R0006	NA	38.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	приплыли	MotionVerb	pri	swim	-	pf	1	1	1	1
3562	Native	R0007	NA	34.0	M	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	подошли	MotionVerb	pod	walk	-	pf	0	0	1	1
3563	Native	R0008	NA	29.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	подплыли	MotionVerb	pod	swim	-	pf	0	1	1	1
3564	Native	R0009	NA	49.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	подплыли	MotionVerb	pod	swim	-	pf	0	1	1	1
3565	Native	R0010	NA	26.0	F	NA	NA	t027	приплыли	PathItem	pri	swim	-	pf	приплыли	MotionVerb	pri	swim	-	pf	1	1	1	1
3568	Native	R0001	NA	45.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	перешли по мосту через реку	MotionVerb	pere	walk	-	pf	1	1	1	0
3569	Native	R0002	NA	50.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	переходят	MotionVerb	pere	walk	-	impf	1	1	1	1
3570	Native	R0003	NA	34.0	M	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	переходят	MotionVerb	pere	walk	-	impf	1	1	1	1
3571	Native	R0004	NA	30.0	M	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	перешли	MotionVerb	pere	walk	-	pf	1	1	1	0
3572	Native	R0005	NA	49.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	перешли	MotionVerb	pere	walk	-	pf	1	1	1	0
3573	Native	R0006	NA	38.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	переходят	MotionVerb	pere	walk	-	impf	1	1	1	1
3574	Native	R0007	NA	34.0	M	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	переходят	MotionVerb	pere	walk	-	impf	1	1	1	1
3575	Native	R0008	NA	29.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	перешли	MotionVerb	pere	walk	-	pf	1	1	1	0
3576	Native	R0009	NA	49.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	переходят	MotionVerb	pere	walk	-	impf	1	1	1	1
3577	Native	R0010	NA	26.0	F	NA	NA	t028	переходят	PathItem	pere	walk	-	impf	проходят	MotionVerb	pro	walk	-	impf	0	1	1	1
3580	Native	R0001	NA	45.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3581	Native	R0002	NA	50.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3582	Native	R0003	NA	34.0	M	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3583	Native	R0004	NA	30.0	M	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	вышли	MotionVerb	vy	walk	-	pf	1	1	1	0
3584	Native	R0005	NA	49.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3585	Native	R0006	NA	38.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3586	Native	R0007	NA	34.0	M	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3587	Native	R0008	NA	29.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3588	Native	R0009	NA	49.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3589	Native	R0010	NA	26.0	F	NA	NA	t029	выходят	PathItem	vy	walk	-	impf	выходят	MotionVerb	vy	walk	-	impf	1	1	1	1
3592	Native	R0001	NA	45.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подъезжает	MotionVerb	pod	ride	-	impf	1	1	1	1
3593	Native	R0002	NA	50.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подъезжает	MotionVerb	pod	ride	-	impf	1	1	1	1
3594	Native	R0003	NA	34.0	M	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подъезжает	MotionVerb	pod	ride	-	impf	1	1	1	1
3595	Native	R0004	NA	30.0	M	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	едет	MotionVerb	-	ride	uni	impf	0	1	0	1
3596	Native	R0005	NA	49.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
3597	Native	R0006	NA	38.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подъезжает	MotionVerb	pod	ride	-	impf	1	1	1	1
3598	Native	R0007	NA	34.0	M	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
3599	Native	R0008	NA	29.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
3600	Native	R0009	NA	49.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
3601	Native	R0010	NA	26.0	F	NA	NA	t030	подъезжает	filler	pod	ride	-	impf	приближается	OtherVerb	x	x	x	impf	0	0	0	1
3604	Native	R0001	NA	45.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	вперёд идите	MotionVerb	-	walk	uni	impf	0	1	0	0
3605	Native	R0002	NA	50.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	пройдите	MotionVerb	pro	walk	-	pf	1	1	1	1
3606	Native	R0003	NA	34.0	M	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	пройдите	MotionVerb	pro	walk	-	pf	1	1	1	1
3607	Native	R0004	NA	30.0	M	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	идите прямо	MotionVerb	-	walk	uni	impf	0	1	0	0
3608	Native	R0005	NA	49.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	идите	MotionVerb	-	walk	uni	impf	0	1	0	0
3609	Native	R0006	NA	38.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	пройдите	MotionVerb	pro	walk	-	pf	1	1	1	1
3610	Native	R0007	NA	34.0	M	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	пройдите	MotionVerb	pro	walk	-	pf	1	1	1	1
3611	Native	R0008	NA	29.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	пройдите	MotionVerb	pro	walk	-	pf	1	1	1	1
3612	Native	R0009	NA	49.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	идите	MotionVerb	-	walk	uni	impf	0	1	0	0
3613	Native	R0010	NA	26.0	F	NA	NA	t031	Пройдите	PathItem	pro	walk	-	pf	идите прямо	MotionVerb	-	walk	uni	impf	0	1	0	0
3616	Native	R0001	NA	45.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
3617	Native	R0002	NA	50.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3618	Native	R0003	NA	34.0	M	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	объехать	MotionVerb	ob	ride	-	pf	1	0	1	1
3619	Native	R0004	NA	30.0	M	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3620	Native	R0005	NA	49.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3621	Native	R0006	NA	38.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3622	Native	R0007	NA	34.0	M	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3623	Native	R0008	NA	29.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3624	Native	R0009	NA	49.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	объехать	MotionVerb	ob	ride	-	pf	1	0	1	1
3625	Native	R0010	NA	26.0	F	NA	NA	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
3628	Native	R0001	NA	45.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3629	Native	R0002	NA	50.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3630	Native	R0003	NA	34.0	M	NA	NA	t033	взлетел	filler	vz	fly	-	pf	вылетел	MotionVerb	vy	fly	-	pf	0	1	1	1
3631	Native	R0004	NA	30.0	M	NA	NA	t033	взлетел	filler	vz	fly	-	pf	вылетел	MotionVerb	vy	fly	-	pf	0	1	1	1
3632	Native	R0005	NA	49.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3633	Native	R0006	NA	38.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3634	Native	R0007	NA	34.0	M	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3635	Native	R0008	NA	29.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
3636	Native	R0009	NA	49.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	улетел	MotionVerb	u	fly	-	pf	0	1	1	1
3637	Native	R0010	NA	26.0	F	NA	NA	t033	взлетел	filler	vz	fly	-	pf	вылетел	MotionVerb	vy	fly	-	pf	0	1	1	1
3640	Native	R0001	NA	45.0	F	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
3641	Native	R0002	NA	50.0	F	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	подплыл	MotionVerb	pod	swim	-	pf	1	1	1	0
3642	Native	R0003	NA	34.0	M	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	прикоснется	OtherVerb	x	x	x	pf	0	0	0	0
3643	Native	R0004	NA	30.0	M	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	1	1	1
3644	Native	R0005	NA	49.0	F	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	подплывёт	MotionVerb	pod	swim	-	pf	1	1	1	0
3645	Native	R0006	NA	38.0	F	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
3646	Native	R0007	NA	34.0	M	NA	NA	t034	подплывает	PathItem	pod	swim	-	impf	подплыл	MotionVerb	pod	swim	-	pf	1	1	1	0
